index,id,title,artists,popularity,release_date,duration_s,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,time_signature,label,cluster_label
217,1GZPwcq6wQ5XimwWxQy6sy,Lookin' for Love,['Johnny Lee'],41,1983-01-01,215.4,0.733,0.441,2,12.548,1,0.631,0.000667,0.0315,0.115,0.784,124.547,4,1,1
61,1eREHMNQIcx0i79tF7eURZ,Hoy Me Voy de Party,V-Pucc,41,2023-01-27,218.248,0.769,0.874,1,3.37,1,0.0481,3.6e-05,0.0551,0.154,0.646,104.993,4,0,0
75,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Zion & Lennox,66,2017-02-24,207.68,0.688,0.822,0,3.304,1,0.0642,0.0,0.0537,0.241,0.66,91.011,4,0,0
112,3cGObotgWt5Y72Tfmfwt8v,Mercy Street,['Peter Gabriel'],36,1990-11-20,283.373,0.551,0.189,1,20.8,0,0.446,5.79e-06,0.0335,0.0799,0.0502,92.712,4,1,1
61,1GZZELGFwWsi2oLE1v1eyQ,Por el Momento (feat. Plan B),Plan B,61,2017-01-20,218.307,0.735,0.811,2,4.635,0,0.475,0.0,0.0682,0.0595,0.601,169.924,4,0,0
117,7EhX08TRb8Ml28RNggujz0,This Never Happened Before,['Paul McCartney'],44,2005-09-12,204.24,0.502,0.408,7,8.443,1,0.685,0.00263,0.0305,0.12,0.346,161.06,4,1,1
135,1WedZeiezCmCEOzLwhx0hV,Poblado - Remix,Natan & Shander,64,2021-06-18,393.28,0.813,0.809,3,5.382,0,0.102,1.37e-06,0.0846,0.377,0.646,93.005,4,0,0
25,2Ea29oBRX1lKjJNn6oQDlm,RKT Volumen 4,Gusty dj,48,2022-12-01,158.832,0.802,0.892,1,0.084,1,0.136,0.0,0.321,0.0491,0.934,97.02,4,0,0
139,5yJsDz8c16INrVtoN9hdyW,Rin Tin Tin,DT.Bilardo,43,2021-11-02,169.756,0.866,0.72,1,5.436,0,0.335,0.0,0.151,0.726,0.848,82.007,4,0,0
134,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Myke Towers,72,2021-04-16,195.053,0.715,0.622,4,5.102,0,0.163,0.0,0.046,0.0948,0.808,80.015,4,0,0
125,6vmJDEYeSkmQ7hmO3lQUGN,Classical Salsa,['AJL Band'],0,2017-08-04,208.561,0.769,0.498,1,11.572,0,0.141,0.826,0.0596,0.124,0.92,116.851,4,1,1
104,2Gq636OOGgxCTqEuzCZhsa,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Tiago PZK,31,2021-12-29,160.0,0.656,0.823,1,3.059,0,0.47,0.0,0.315,0.103,0.755,96.474,4,0,0
222,1SfdzhXyrw84Hs0oMLaeEC,The Bluest Blues - Remastered,['Alvin Lee'],45,2002-01-01,446.24,0.311,0.473,9,6.214,0,0.52,0.197,0.0271,0.0805,0.243,145.477,4,1,1
57,0rvbMTIWwMZaMC9UnubDPb,DOMINGO DE BOTE,Mora,73,2022-11-03,190.745,0.813,0.772,0,4.921,1,0.121,0.0,0.117,0.0886,0.443,119.99,4,0,0
334,3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,['Bruce Springsteen'],72,1984-06-04,155.88,0.62,0.446,1,14.451,0,0.589,0.0299,0.0347,0.0727,0.868,88.591,4,1,1
136,2Qv0DF1us4LhzLj0Cx9cSn,Turraka - Remix,Bruno LC,1,2021-09-09,210.353,0.799,0.6,7,7.474,1,0.39,0.0,0.332,0.0474,0.683,170.22,4,0,0
83,057bk7G3Kvn55YMzV3bAKS,Pegale Suave,Tirri La Roca,40,2022-05-19,180.0,0.796,0.595,4,4.789,1,0.155,0.0,0.159,0.682,0.624,89.887,4,0,0
107,0mrioCB3wq09Zz7YN3Q4C4,INDIQUEN | E3,Alejo Isakk,52,2022-03-03,160.909,0.689,0.551,4,7.547,0,0.544,0.0,0.0829,0.0884,0.526,176.061,4,0,0
131,3pWuy7GIIruVst2J3thkYQ,Are You Ready?,['Pacific Gas & Electric'],33,1970-01-01,322.266,0.6,0.648,0,12.147,1,0.017,8.12e-05,0.0617,0.219,0.84,137.22,4,1,0
182,4jrMslkQYy6HVqKKPX2WXf,Somebody,['Depeche Mode'],46,1984-09-24,267.426,0.394,0.354,7,15.705,1,0.922,0.00188,0.0336,0.312,0.487,78.005,4,1,1
379,28gKFaRNe013GtaKLtiHbH,All American Girls,['Sister Sledge'],40,1981-01-01,283.826,0.747,0.75,9,7.037,0,0.0268,0.0,0.0531,0.395,0.943,120.693,4,1,0
46,27WqFiOFm2u1hax2ksdyqK,Lazy - Remastered 2012,['Deep Purple'],47,1972-03-25,442.84,0.32,0.732,5,9.957,0,0.371,0.622,0.0666,0.2,0.458,188.02,4,1,1
15,3liflWIokkSJmNVlQGoxDY,Chi Te L'Ha Detto ?,['Stadio'],20,1982-09-20,290.24,0.567,0.773,5,9.459,0,0.289,1.16e-05,0.0359,0.423,0.751,126.114,4,1,0
35,0BJMkf1sQmY3TwcHapARZI,RON COLA,Subelo NEO,75,2022-11-11,186.723,0.739,0.682,9,5.121,0,0.417,3.95e-05,0.0972,0.105,0.476,94.048,4,0,0
48,6VyR9z26oKw6BvlwSjqvoY,Girlfriend Is Better - 2005 Remaster,['Talking Heads'],49,1983-05-31,343.426,0.865,0.752,7,6.493,1,0.0892,0.000626,0.0941,0.0401,0.966,118.649,4,1,0
94,1tZKsxgKebVQX9s6oiojG9,By The Time I Get To Phoenix - Remastered 2001,['Glen Campbell'],49,1967-01-01,164.2,0.218,0.336,5,12.997,1,0.0743,1.61e-06,0.0301,0.134,0.232,176.66,4,1,1
64,6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),Wisin,65,2016-04-18,199.693,0.716,0.908,8,3.254,0,0.0858,0.0,0.103,0.135,0.869,91.03,4,0,0
276,3A5l6QS6oJEWrL9sSN3l2c,The Big Blue - Overture,['Éric Serra'],37,1988-04-01,288.293,0.409,0.411,6,10.342,1,0.0332,0.195,0.0351,0.0792,0.0368,73.004,4,1,1
41,2rurDawMfoKP4uHyb2kJBt,Te Felicito,Rauw Alejandro,84,2022-04-21,172.235,0.695,0.636,5,4.654,1,0.234,0.0,0.317,0.081,0.575,174.14,4,0,0
383,7vMS7xSaSUwpirgzD346Q6,It's A Long Way There - 2010 Digital Remaster,['Little River Band'],5,1975-01-01,524.533,0.392,0.594,5,11.059,1,0.19,9.48e-05,0.0444,0.149,0.304,88.647,4,1,1
9,6jEZLz3YpnEBRpVkv35AmP,Gasolina,Daddy Yankee,2,2004-07-13,192.6,0.857,0.801,0,6.499,1,0.332,1.2e-06,0.0618,0.0789,0.753,96.009,4,0,0
33,6c3rTjGR3FuGfTGj4D5S7l,Sexy Girl,['Glenn Frey'],43,1984-01-01,211.44,0.799,0.325,2,15.43,1,0.26,1.82e-05,0.0295,0.106,0.926,95.092,4,1,0
213,1m2Nhacm0P7zxEia9xMMme,"Letter From My Heart - Original 12"" Version",['Steve Allen'],39,2011-05-15,325.955,0.598,0.887,5,7.88,1,0.00238,0.659,0.0332,0.182,0.866,115.507,4,1,0
108,0vHfVsEe6Ps0d8cZ9PGzSw,Loco Por Perrearte - Remix,Rauw Alejandro,70,2022-06-03,199.149,0.848,0.673,11,4.034,0,0.0147,0.00652,0.058,0.102,0.39,93.987,4,0,0
401,6FV8ORrW1Ef8oWGT1SYcX6,Loving You's a Dirty Job (But Somebody's Gotta Do It) - Long Version,"['Bonnie Tyler', 'Todd Rundgren']",0,2007-03-10,466.76,0.503,0.776,5,6.275,1,0.614,0.0,0.035,0.188,0.399,81.231,4,1,1
173,6p3uQq9gB4kFkVMrKwptK2,Amanhã Talvez,['Joanna'],37,1986-08-15,236.96,0.565,0.448,8,9.212,1,0.461,0.0,0.0262,0.174,0.35,143.703,4,1,1
263,4JGkSbpXu1ufwkZhC4PFZJ,I Know You're Out There Somewhere,['The Moody Blues'],39,1988-01-01,397.066,0.61,0.505,7,17.173,1,0.114,0.00117,0.0325,0.191,0.675,136.721,4,1,1
0,4nrPB8O7Y7wsOCJdgXkthe,"Shakira: Bzrp Music Sessions, Vol. 53",Shakira,96,2023-01-11,218.289,0.778,0.632,2,5.6,0,0.274,0.0,0.0493,0.0915,0.498,122.104,4,0,0
310,0TtD0HQPII0gm4VYnm5l8r,Bless You - Remastered 2010,['John Lennon'],36,1974-09-26,277.16,0.376,0.328,4,15.37,0,0.824,0.0141,0.0468,0.14,0.23,153.881,4,1,1
189,32KA3mC4zolVSzpMC7V8dE,Lover Boy,['Supertramp'],39,1977-01-01,409.413,0.345,0.579,11,6.036,1,0.0341,0.00793,0.036,0.0937,0.485,114.152,4,1,1
74,7iwJOi3hlMqZt6pj1sQOBj,VISTA AL MAR,Quevedo,82,2022-09-09,180.673,0.759,0.561,0,5.643,0,0.803,0.121,0.131,0.101,0.491,104.915,4,0,0
316,1PTWWcwzWN03vFspk9h7sv,Elegy - 2004 Remaster,['Jethro Tull'],27,1979-09-14,218.493,0.342,0.294,5,15.008,1,0.745,0.848,0.0401,0.167,0.376,172.942,4,1,1
156,29KyVqHekckVGfxHn8QS7m,Cool Night,['Paul Davis'],49,1981-01-01,218.826,0.576,0.528,2,5.236,0,0.67,0.0,0.0258,0.347,0.663,107.21,4,1,1
66,1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,KAROL G,77,2022-02-10,226.088,0.843,0.7,4,3.563,0,0.0934,0.0,0.0803,0.14,0.899,93.991,4,0,0
398,2MgnRZCI9MR5owDFUfGPV5,"My Father's Eyes - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; Take 2",['Eric Clapton'],1,1992-08-25,402.946,0.526,0.509,1,12.08,0,0.45,0.00108,0.0611,0.636,0.526,97.09,4,1,1
45,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,Manuel Turizo,71,2018-08-24,176.133,0.754,0.805,6,4.249,1,0.315,0.0,0.0752,0.203,0.555,93.982,4,0,0
84,30ZrzK67a7FoDiBfDSlU1x,Nights on Broadway,['Candi Staton'],48,1977-01-01,209.826,0.686,0.561,0,11.607,1,0.11,0.0,0.0851,0.109,0.933,102.09,4,1,0
329,6J1NKcC7xlbz5yrATZZ1X0,Need Your Love So Bad,['Fleetwood Mac'],49,1989-03-10,233.36,0.355,0.183,9,18.867,1,0.131,0.0,0.0302,0.0958,0.251,147.188,3,1,1
37,3EuhCgpwvuxzpVRKerf9UN,GUSTY DJ I Alejo Isakk Session en el Barrio #5,Alejo Isakk,64,2022-09-29,165.339,0.9,0.57,2,6.087,1,0.08,0.0,0.261,0.401,0.535,97.088,4,0,0
106,05U89SHoWjq8RpWLbcwwaS,"More, More, More",['Andrea True Connection'],38,1976-01-01,376.866,0.719,0.647,9,11.639,0,0.00368,0.0482,0.0298,0.107,0.88,103.113,4,1,0
194,2XbxWdh1e6Tyku9pbaXlFI,Headed for a Heartbreak,['Winger'],41,1988-01-01,312.6,0.462,0.507,2,13.849,0,0.022,0.000634,0.0308,0.253,0.386,134.253,4,1,1
9,5vcCMb2Ujs82eHOBUBtJVJ,M.A (Mejores Amigos) - Rkt Chill,Manu DJ,50,2022-11-04,172.508,0.711,0.677,7,10.097,1,0.354,0.0,0.0954,0.594,0.675,80.036,4,0,0
314,4v7OIpQSvTdw28Te3eRMNA,L'Important c'est la rose,['Gilbert Bécaud'],40,1990-01-01,219.8,0.401,0.377,0,13.092,1,0.156,0.0,0.0344,0.139,0.501,121.457,4,1,1
11,3fUZbg31mIJKIxuv8nUcGg,CALLEJERO FINO | DJ TAO Turreo Sessions #723,Callejero Fino,74,2022-10-20,163.26,0.774,0.877,10,4.054,1,0.0304,0.0,0.0623,0.429,0.648,92.997,4,0,0
178,696A1xBXRcqlFzMYxBJJkG,Magic Man,['Herb Alpert'],23,1981-08-01,334.88,0.785,0.5,10,14.711,0,0.576,0.956,0.0595,0.19,0.816,82.855,4,1,1
63,0OMRAvrtLWE2TvcXorRiB9,La Gozadera (feat. Marc Anthony),Marc Anthony,70,2016-04-22,203.16,0.616,0.989,9,1.698,0,0.166,0.0,0.0483,0.172,0.902,95.036,4,0,0
53,5ZFpEsxK5VlLkJi3v7ar2Y,Fanática Sensual,Plan B,64,2014-08-25,240.32,0.793,0.853,1,3.655,1,0.0937,0.0,0.0477,0.085,0.906,164.022,4,0,0
259,6lkQ0MKXe1qAIxtmL1KPWT,You (Unplugged),['Ten Sharp'],36,2009-05-04,227.267,0.234,0.421,2,11.066,1,0.71,0.000638,0.0349,0.119,0.287,171.873,4,1,1
13,54yrsXzkCAvgVn9h2d7eB1,El Mambo,Novelton,42,2023-01-20,182.0,0.775,0.711,1,8.523,0,0.173,0.0,0.0843,0.0528,0.893,124.978,4,0,0
119,4tVvG2GikYHMkr1odmyfd4,Summer Lightning,['Camel'],25,1978-01-01,365.28,0.544,0.765,4,9.176,0,0.0322,0.000403,0.0431,0.17,0.717,131.31,4,1,0
73,3hYMKn8s6iiE50wEZXqZOg,Modo Incognito Rkt,Trippie White,17,2022-07-01,160.019,0.837,0.506,10,8.22,0,0.107,0.000582,0.242,0.169,0.324,85.991,4,0,0
339,3TIIcaZ7Bb7UIdvXAEmiu0,Heaven In Your Eyes,['Shaun Cassidy'],30,1979-07-01,175.728,0.499,0.317,8,18.265,1,0.224,8.06e-06,0.0379,0.0657,0.462,76.146,4,1,1
55,5eLEYt1XuYohJxoZcdXvVw,Never Thought (That I Could Love),['Dan Hill'],41,1987-08-11,216.426,0.559,0.34,6,14.197,1,0.431,0.0,0.0265,0.105,0.238,111.472,4,1,1
92,01Djg8htEQpjY622lbKP75,"Coctel De Fruta - prod. by Cuban Deejays, Ernesto Losa",Cuban Deejays,40,2022-11-25,192.213,0.74,0.91,5,1.591,1,0.0557,0.00086,0.0642,0.169,0.83,104.995,4,0,0
125,2qEoAz0i6yEz5dPggABcLH,Una Vaina Loca,Duki,72,2021-10-21,226.187,0.811,0.588,1,3.161,1,0.128,0.0004,0.0464,0.0929,0.553,107.022,4,0,0
114,6lX6l7OuA3qrnIRfdsr0dw,Medallo,Lenny Tavárez,74,2021-10-27,233.453,0.787,0.7,4,4.598,0,0.568,0.00051,0.0768,0.663,0.791,90.02,4,0,0
301,2A5rraxjy15XWbneow0cdi,Jump,['Aztec Camera'],13,1991-07-09,171.466,0.901,0.399,0,14.769,1,0.022,0.000376,0.048,0.0597,0.792,114.624,4,1,1
345,3j5NTLYlhwI5uQIOYaGzmE,Isabel - Vivo,['Ratones Paranoicos'],31,2000-01-01,337.186,0.673,0.874,11,7.534,0,0.168,0.0648,0.035,0.955,0.701,117.91,4,1,0
66,0WvZZ7QmlT2ToehcE14fNB,Coqueta Remix,Rodrii Ortiz,44,2022-06-30,393.0,0.84,0.741,4,4.096,0,0.385,0.0,0.226,0.673,0.699,79.994,4,0,0
68,0utOOrcBB24KZil9cgAwXB,Tamo Chelo - Remix,DINERO EN EL BEAT,57,2022-06-02,338.438,0.874,0.736,11,3.645,0,0.122,0.0,0.255,0.201,0.672,87.961,4,0,0
390,5IjKLh01upJs2TcQnP7oCV,Hold On,['Ian Gomm'],0,1978-01-01,184.053,0.568,0.524,2,14.795,0,0.0808,0.000219,0.029,0.12,0.796,119.577,4,1,1
388,6HxI253OiBiruGrExvGusZ,Beware My Love - 2014 Remaster,['Wings'],32,1976-03-25,388.146,0.551,0.571,2,9.206,0,0.0354,0.00324,0.0314,0.105,0.246,126.549,4,1,1
380,6bHKColhxcoqNraYW2JDxs,You Can't Play The Blues (In An Air-Conditioned Room),['Mel McDaniel'],19,1989-01-11,175.973,0.802,0.678,9,7.221,1,0.26,0.0,0.0435,0.0788,0.744,114.174,4,1,0
39,3qRkcjTDRqxpCKTWqcogpi,Caile (Turreo Edit) - Remix,Carlitos Ag,37,2022-08-17,134.745,0.784,0.387,0,10.123,1,0.159,0.00532,0.202,0.0999,0.232,91.908,4,0,0
96,6fPIvHIfZeYBRpIwWu0tqF,El Indio,['Antonio Flores'],6,2015-10-02,222.026,0.583,0.704,7,6.322,1,0.292,1.42e-06,0.0288,0.331,0.383,143.957,4,1,0
132,6c32C8T3KlXrbvWSoD5aON,EXPERIMENTO,Myke Towers,70,2021-09-23,222.728,0.805,0.806,6,3.589,0,0.0828,0.0,0.0393,0.156,0.682,110.042,4,0,0
40,7tA7IQiLWAqTXahUQ9RvfN,Pierdo la Cabeza - Official Remix,Yandel,0,2015-09-04,287.173,0.72,0.797,0,4.943,1,0.228,0.0,0.0301,0.221,0.675,93.023,4,0,0
115,0Amr9rav87ZKzFNSEUJsRY,La Trampa Es Ley - REMIX,DJ MRK,12,2022-02-12,163.306,0.912,0.605,10,5.564,0,0.0305,3.14e-06,0.132,0.074,0.856,99.916,4,0,0
34,2OqesAvEfzM5KvBHhRlz5l,Get on Top,['Tim Buckley'],32,1972-01-01,392.773,0.679,0.591,0,11.762,0,0.152,0.00973,0.0465,0.062,0.962,142.018,4,1,0
18,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,73,2015-10-30,207.307,0.73,0.701,5,5.885,0,0.132,0.0,0.106,0.151,0.785,175.95,4,0,0
370,5XB7oeubf0bYQTYLNwWgzQ,Le rital,['Claude Barzotti'],0,1983-05-05,213.506,0.515,0.593,2,12.538,1,0.109,2.6e-06,0.0795,0.0792,0.898,122.749,4,1,1
20,0tIpUUbOYIWqvI50Ksf7D5,Donde Estan las Gatas,Nicky Jam,66,2001-07-13,170.005,0.827,0.788,7,11.937,0,0.246,0.0,0.0831,0.0764,0.815,109.933,4,0,0
40,6lNExg2SbcIPM17FFjLvXd,La Rumba,Gianni Blu,40,2022-12-09,154.812,0.805,0.869,7,2.857,1,0.015,0.0,0.135,0.191,0.914,126.014,4,0,0
89,5S7FewmYYyLNdMOfeEcB6P,COMO HAS ESTAU?,Mora,76,2022-11-03,127.333,0.793,0.62,3,3.769,0,0.309,0.0,0.0462,0.121,0.917,111.979,4,0,0
356,7McE2kRUzbxUsSrk1eUnhb,You and I,['Madleen Kane'],16,1979-01-01,256.293,0.47,0.326,0,16.861,0,0.252,0.00115,0.0696,0.103,0.577,137.397,4,1,1
137,5fQuqX1aC2lZaZbA6A6iAA,I Loved You,['Freddy Cole'],29,1976-01-31,205.593,0.41,0.235,0,17.075,1,0.928,0.0675,0.0309,0.167,0.256,147.683,4,1,1
68,6ZOcbKub95XSDESsKKuH41,Desesperados,Chencho Corleone,76,2021-12-11,224.997,0.869,0.694,1,3.35,0,0.356,0.00125,0.0783,0.0878,0.511,90.02,4,0,0
76,5dtNrI6WMGCTBbK8499242,CALENTÓN,Mora,70,2022-09-29,202.968,0.455,0.592,11,7.069,0,0.45,1.03e-06,0.227,0.116,0.512,134.025,4,0,0
30,4E4IjOTJ7im1wys9MbF3VN,Punto 40 - Remix,DJ Roma,21,2022-10-19,197.745,0.836,0.493,11,8.187,0,0.0501,0.0,0.213,0.0869,0.704,101.997,4,0,0
121,2caVKAWz7oM5Hw3LDWWVnQ,CHAO BEBE,Ozuna,77,2022-12-29,206.499,0.869,0.74,5,4.699,0,0.649,7.95e-06,0.108,0.135,0.598,117.949,4,0,0
3,4F1V29ygbAKbKCQDgt4z9f,The Secret Life of Arabia - 2017 Remaster,['David Bowie'],34,1977-01-01,226.906,0.553,0.877,2,7.752,0,0.00994,0.00751,0.0474,0.111,0.912,104.752,4,1,0
139,6hf0RpxTbOprT5nnwzkk8e,Qué Más Pues?,Maria Becerra,70,2021-05-28,217.773,0.891,0.819,8,3.964,1,0.0261,0.000354,0.106,0.173,0.768,101.968,4,0,0
317,6oKMzqFV6RREP7LMi9Tml0,Deborah,['Jon & Vangelis'],38,1983-01-01,294.506,0.25,0.16,1,18.757,0,0.418,0.0137,0.0326,0.157,0.066,110.456,3,1,1
91,0vZCwj0Mq5uS8GwSIYo6Y7,Passion,['Rod Stewart'],39,1980-01-01,333.2,0.692,0.525,9,12.691,1,0.0212,0.0019,0.0373,0.0944,0.0879,103.679,4,1,1
118,31i56LZnwE6uSu3exoHjtB,Neverita,Bad Bunny,85,2022-05-06,173.119,0.876,0.498,10,7.511,1,0.0706,0.0,0.0478,0.143,0.428,122.016,4,0,0
29,7ByLX8Moni2MfhfbMKJ5Ll,Carolina Carol Bela,"['Jorge Ben Jor', 'Toquinho']",46,1999-01-01,188.173,0.45,0.53,7,11.284,0,0.87,0.0723,0.0358,0.137,0.899,86.087,4,1,1
45,27jkbUmZUOJ9dHHUqX0ERb,Castigar,Omar Varela,41,2022-09-01,158.571,0.784,0.94,11,2.738,0,0.0314,7.27e-06,0.102,0.047,0.746,98.035,4,0,0
341,5mXxGgaqcH9KNf5K0OKd5W,Don't Expect Me to Be Your Friend,['Lobo'],47,1972-01-01,217.906,0.513,0.347,1,13.506,1,0.273,0.0417,0.029,0.0805,0.52,78.811,4,1,1
41,6sMPwcpYtxm1mlgYbp1B0t,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Farruko,53,2017-02-06,215.453,0.785,0.838,7,5.951,0,0.362,6.43e-06,0.0381,0.139,0.765,100.066,4,0,0
94,1FwZHWFat13A1XookoEtI3,V16,Martinwhite,22,2022-06-16,119.107,0.776,0.86,11,4.302,0,0.0154,0.0229,0.0645,0.0707,0.815,104.002,4,0,0
34,3vKYvbzB7801a5qd47pxkm,APA,Quevedo,77,2022-11-03,199.831,0.757,0.738,8,4.913,0,0.712,9.67e-06,0.22,0.198,0.753,120.091,4,0,0
127,7I8o4jSN5Xf7NLXIfjTuM4,Sembrando el Terror - Remix,Omar Varela,43,2021-12-24,226.667,0.723,0.533,0,7.519,0,0.146,0.0,0.236,0.222,0.444,89.917,4,0,0
97,5RYg5SW0iqIGAmHDmoU2vb,DALE DALE,Alan Gomez,44,2022-02-17,183.418,0.818,0.618,1,5.324,1,0.453,0.0,0.186,0.0651,0.86,83.978,4,0,0
271,7yAslROTLRHGwuiLBpdErT,It's My House,['Diana Ross'],48,1979-05-23,274.56,0.762,0.67,5,5.862,1,0.29,6.42e-06,0.0717,0.0783,0.87,99.473,4,1,0
396,3zUQ2rHpzn755x9HlHdd4G,Sad Eyes - Studio Outtake - 1990,['Bruce Springsteen'],0,1998-11-10,227.44,0.697,0.447,2,11.67,1,0.525,8.48e-06,0.0279,0.112,0.567,114.799,4,1,1
10,5sMcmy7UVizJoSm9YNZFyZ,Sesión - 6,Pepper,74,2022-12-09,150.316,0.917,0.69,7,4.997,1,0.057,7.61e-05,0.229,0.0734,0.556,95.013,4,0,0
348,2OWUD3BSV3yyuYYSpDBhwb,Le coeur grenadine,['Laurent Voulzy'],42,1979-01-01,347.52,0.721,0.292,7,16.076,1,0.649,0.0033,0.0304,0.179,0.54,103.349,4,1,1
138,3NeJBXZL9R25MQAqSF9YC4,Never Again,"['Agnetha Fältskog', 'Tomas Ledin']",0,2004-01-01,233.666,0.47,0.568,0,5.813,1,0.484,2.02e-05,0.0252,0.328,0.206,83.507,4,1,1
14,4EQOGfssbSpTlV6EZRtrSv,ULALA (OOH LA LA),Daddy Yankee,82,2022-11-24,188.009,0.872,0.681,0,4.348,0,0.0462,1.38e-05,0.11,0.129,0.481,96.986,4,0,0
28,5bKzMikaHN7rOMFNcHwR3T,Hombre Lobo,['Los Abuelos De La Nada'],35,1994-01-01,219.12,0.725,0.568,0,13.608,1,0.128,0.00482,0.0424,0.0734,0.816,136.132,4,1,0
119,30W8VKHrAZmHzObnwAoc1u,TUS LÁGRIMAS,Sech,72,2022-04-01,174.483,0.683,0.714,1,4.898,1,0.181,1e-06,0.252,0.111,0.448,173.963,4,0,0
82,4srcMdbm2qzVG98tJajHxp,Pantysito,ROBI,75,2022-03-18,240.413,0.83,0.739,7,5.395,0,0.136,2.11e-06,0.0627,0.162,0.631,97.993,4,0,0
116,2SvXqxiG2ntfkEWvuABT7u,Il mio canto libero,['Lucio Battisti'],56,1972-01-01,307.68,0.429,0.219,9,14.25,1,0.355,2.69e-06,0.0471,0.106,0.0778,133.837,4,1,1
354,1EOm4quqIz2IhJNFsUP6Yj,Bohemio,['Andrés Calamaro'],41,2013-08-28,194.692,0.711,0.783,4,5.655,0,0.518,0.0,0.0281,0.136,0.92,114.015,4,1,0
12,5iCQLeTVLauWAM3N0shr4P,Se Me Hizo Tarde,['Conociendo Rusia'],49,2021-11-12,237.636,0.711,0.557,9,5.97,1,0.375,4.38e-05,0.0275,0.354,0.857,101.003,4,1,0
237,6MqfTP3OwngywVTOS5OAFt,Memphis Soul Stew,['King Curtis'],53,1967-01-01,179.413,0.724,0.601,11,10.805,0,0.259,0.237,0.0634,0.111,0.886,113.227,4,1,0
88,2aPJjk56pQ67tWRJQ8EHn5,Diferente,Mike Goldman,37,2022-11-25,157.5,0.807,0.811,7,6.78,1,0.159,0.0,0.0543,0.0822,0.716,119.986,4,0,0
107,2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,82,2021-06-04,206.71,0.644,0.648,1,4.601,1,0.276,0.0,0.118,0.135,0.44,179.951,4,0,0
17,29epP1fWAPigLlCi0h5iU2,Clickiamos,Kevin Roldan,69,2023-01-13,219.533,0.727,0.788,0,2.79,1,0.368,0.0,0.0419,0.315,0.436,94.989,4,0,0
50,2qG5sZ7Si6sdK74qLxedYM,Con Altura,El Guincho,71,2019-03-28,161.627,0.882,0.689,6,4.027,1,0.39,0.00325,0.124,0.0501,0.746,97.963,4,0,0
22,4OgpzJlmU82WHuC5CWLi5j,Bandido: Locura Mix / La Clande Ubicacion 2,BANDIDO,41,2023-01-13,136.908,0.878,0.825,2,2.936,1,0.235,7.39e-06,0.0466,0.311,0.895,94.988,4,0,0
392,0NvJy5gPR591Qh2z22EAak,Bizarre Love Triangle '94,['New Order'],48,1994-01-01,234.36,0.589,0.963,10,3.803,1,0.00742,0.468,0.0407,0.0928,0.911,118.851,4,1,0
31,1m69ELEgE6k5ZWsap40ozt,Se Preparó,Ozuna,73,2017-08-25,188.08,0.739,0.821,1,4.233,1,0.222,9.6e-06,0.0852,0.311,0.693,171.077,4,0,0
103,45dlaEXrXW47TVbrQ4gK7E,Tu Turrito,Callejero Fino,76,2022-05-04,164.701,0.838,0.545,9,6.1,0,0.0966,0.0,0.0604,0.0927,0.428,90.023,4,0,0
344,08llaN4Lh6GCfd9aHInwB2,Usted (feat. Vicentico) - MTV Unplugged,"['Diego Torres', 'Vicentico']",53,2004-04-27,287.573,0.543,0.905,6,3.147,0,0.468,0.0,0.0726,0.797,0.782,101.913,4,1,0
37,5ViezGjtsBX64ba2d7KWvi,Someone Like You,['Daryl Hall'],29,1986-01-01,333.04,0.602,0.565,9,9.27,0,0.0598,0.000159,0.0288,0.0521,0.604,163.84,4,1,0
45,6WbAhuwE6fCOriBu5786X1,CAIRO,Ovy On The Drums,86,2022-11-13,201.28,0.951,0.692,5,4.038,0,0.472,0.000182,0.312,0.0894,0.431,115.047,4,0,0
135,2GytWjjC7ZRekLv68bUDn9,EIA,Alan Gomez,41,2021-10-22,165.34,0.855,0.509,11,8.14,0,0.204,2.55e-06,0.379,0.104,0.682,89.977,4,0,0
214,2HnfVsBDEesQJPcXSyB7L2,Spacer,['Sheila'],47,1980-01-01,354.24,0.741,0.757,9,8.55,0,0.258,0.0,0.0419,0.109,0.925,135.692,4,1,0
179,2EOUtaIm5jz5fQuzvTQvJZ,Our Day Will Come,['Frankie Valli'],30,1975-01-01,346.946,0.61,0.759,7,8.778,1,0.238,0.0104,0.06,0.1,0.655,126.642,4,1,0
11,5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,ROSALÍA,84,2022-07-28,157.018,0.919,0.623,7,6.521,1,0.184,1.63e-05,0.0992,0.0609,0.775,130.037,4,0,0
